id,date,open,high,low,close,volume,vol_fiat,sma10,sma20,sma30,sma50,sma100,sma200,sma400,sma500,sma1000,ema10,ema20,ema30,ema50,ema100,ema200,ema400,ema500,ema1000,macd1,macd2,macd3,macd4
1066,2024-10-29,22.87,23.14,22.41,22.9,65008442.0,1730232000000,22.741,22.8545,22.523666666666667,21.592399999999998,25.7746,32.95205,34.0013,32.78277,0,0,0,0,0,0,0,0,0,0,-0.18244654,0,0,0
1064,2024-10-28,22.67,23.27,22.56,22.92,38818843.0,1730145600000,22.773,22.9055,22.405666666666665,21.5216,25.8469,33.0728,34.007375,32.78851,0,0,0,0,0,0,0,0,0,0,-0.21131186,0,0,0
1063,2024-10-25,22.42,23.3399,22.41,22.68,66008230.0,1729886400000,22.827,22.936500000000002,22.296333333333333,21.457399999999996,25.924899999999997,33.197199999999995,34.0124,32.79543,0,0,0,0,0,0,0,0,0,0,-0.24013746,0,0,0
1061,2024-10-24,22.09,22.365,21.97,22.34,37561243.0,1729800000000,22.891,22.943,22.176,21.413600000000002,25.9989,33.33505,34.01795,32.80433,0,0,0,0,0,0,0,0,0,0,-0.25366035,0,0,0
1059,2024-10-23,22.3,22.425,21.575,21.98,45479770.0,1729713600000,22.895,22.954,22.061,21.3466,26.089699999999997,33.47585,34.02495,32.81343,0,0,0,0,0,0,0,0,0,0,-0.23114466,0,0,0
1057,2024-10-21,22.61,22.88,22.25,22.84,39200183.0,1729540800000,22.956,22.947,21.975,21.303600000000003,26.1873,33.60595,34.034025,32.82341,0,0,0,0,0,0,0,0,0,0,-0.15976034,0,0,0
1055,2024-10-17,22.72,22.82,22.4,22.44,42662156.0,1729195200000,22.898,22.862000000000002,21.861333333333334,21.249000000000002,26.279899999999998,33.72715,34.0406,32.83277,0,0,0,0,0,0,0,0,0,0,-0.14262598,0,0,0
1053,2024-10-16,22.38,22.54,21.74,22.31,61699987.0,1729108800000,22.893,22.7785,21.783333333333335,21.2298,26.373800000000003,33.84375,34.04965,32.84403,0,0,0,0,0,0,0,0,0,0,-0.08499118,0,0,0
1051,2024-10-14,23.58,23.77,23.2701,23.44,34862608.0,1728936000000,22.931,22.7365,21.774333333333335,21.3646,26.471,33.9655,34.0629,32.85635,0,0,0,0,0,0,0,0,0,0,0.00736616,0,0,0
1050,2024-10-11,23.05,23.82,22.98,23.56,42993576.0,1728676800000,22.933,22.61,21.663999999999998,21.5106,26.5493,34.076750000000004,34.0748,32.86739,0,0,0,0,0,0,0,0,0,0,0.02248823,0,0,0
1048,2024-10-10,23.19,23.53,22.96,23.22,42971342.0,1728590400000,22.968,22.415,21.532333333333334,21.642,26.624200000000002,34.18975,34.088024999999995,32.87915,0,0,0,0,0,0,0,0,0,0,0.01909865,0,0,0
1047,2024-10-09,23.25,23.48,23.06,23.46,42706886.0,1728504000000,23.038,22.222,21.427333333333333,21.7942,26.6971,34.299549999999996,34.101575,32.89119,0,0,0,0,0,0,0,0,0,0,0.03272434,0,0,0
1045,2024-10-08,22.25,23.42,22.045,23.32,56611606.0,1728417600000,23.046,22.031,21.316333333333333,21.951999999999998,26.761,34.4051,34.1143,32.90195,0,0,0,0,0,0,0,0,0,0,0.01826159,0,0,0
1043,2024-10-07,22.4,22.65,22.0209,22.38,43492602.0,1728331200000,22.994999999999997,21.8185,21.223666666666666,22.1076,26.828699999999998,34.5087,34.1255,32.913669999999996,0,0,0,0,0,0,0,0,0,0,-0.0073934,0,0,0
1042,2024-10-04,22.7,22.91,22.3,22.59,49395509.0,1728072000000,23.012999999999998,21.644,21.147666666666666,22.294,26.904899999999998,34.619499999999995,34.138875,32.92749,0,0,0,0,0,0,0,0,0,0,0.04208956,0,0,0
1040,2024-10-03,22.14,22.73,21.65,22.26,48609082.0,1727985600000,22.938,21.4845,21.108333333333334,22.501199999999997,26.985799999999998,34.72005,34.153,32.94543,0,0,0,0,0,0,0,0,0,0,0.11729276,0,0,0
1037,2024-10-02,22.67,23.0668,22.35,22.39,58700455.0,1727899200000,22.826,21.343,21.066,22.7234,27.0729,34.8195,34.169975,32.96383,0,0,0,0,0,0,0,0,0,0,0.23942198,0,0,0
1035,2024-10-01,23.46,23.72,22.255,22.69,75135879.0,1727812800000,22.663999999999998,21.2285,21.037,22.9352,27.158,34.9139,34.185725000000005,32.98055,0,0,0,0,0,0,0,0,0,0,0.3742653,0,0,0
1033,2024-09-30,23.74,23.95,23.09,23.46,64411903.0,1727726400000,22.541999999999998,21.196,20.976333333333333,23.178800000000003,27.2362,35.01005,34.2048,32.99647,0,0,0,0,0,0,0,0,0,0,0.51478754,0,0,0
1031,2024-09-27,24.16,24.66,23.7034,23.91,77911332.0,1727467200000,22.287,21.0295,20.884,23.3988,27.305300000000003,35.1045,34.2168,33.01027,0,0,0,0,0,0,0,0,0,0,0.60395931,0,0,0
1029,2024-09-26,24.28,24.42,23.25,23.92,94521982.0,1727380800000,21.862000000000002,20.814500000000002,20.750999999999998,23.6074,27.370900000000002,35.203649999999996,34.2269,33.02489,0,0,0,0,0,0,0,0,0,0,0.64268109,0,0,0
1027,2024-09-25,22.8,24.055,22.73,23.54,116433767.0,1727294400000,21.406,20.622,20.599,23.8182,27.445300000000003,35.30755,34.2375,33.04057,0,0,0,0,0,0,0,0,0,0,0.65778859,0,0,0
1025,2024-09-24,22.53,23.105,22.285,22.81,112662206.0,1727208000000,21.016,20.4515,20.471333333333334,24.0372,27.5287,35.41455,34.253875,33.05733,0,0,0,0,0,0,0,0,0,0,0.65092675,0,0,0
1023,2024-09-23,22.43,22.82,22.03,22.56,182477680.0,1727121600000,20.642,20.338,20.394000000000002,24.250999999999998,27.6517,35.52165,34.271100000000004,33.07623,0,0,0,0,0,0,0,0,0,0,0.65591531,0,0,0
1021,2024-09-20,20.89,23.14,20.35,21.84,251358013.0,1726862400000,20.275,20.215,20.275,24.4972,27.7711,35.62925,34.2895,33.09699,0,0,0,0,0,0,0,0,0,0,0.63629258,0,0,0
1019,2024-09-19,21.28,21.69,21.03,21.14,97012831.0,1726776000000,20.031,20.1935,20.208000000000002,24.7402,27.895500000000002,35.739850000000004,34.310575,33.12003,0,0,0,0,0,0,0,0,0,0,0.63822665,0,0,0
1017,2024-09-18,21.36,21.74,20.715,20.77,118060918.0,1726689600000,19.86,20.186,20.17366666666667,24.957800000000002,28.028200000000002,35.8525,34.330774999999996,33.147529999999996,0,0,0,0,0,0,0,0,0,0,0.66511714,0,0,0
1015,2024-09-17,21.71,22.58,21.24,21.47,195684663.0,1726603200000,19.793,20.223499999999998,20.197333333333333,25.166999999999998,28.1625,35.96685,34.3499,33.17371,0,0,0,0,0,0,0,0,0,0,0.69199502,0,0,0
1013,2024-09-16,20.03,21.0699,19.76,20.91,147965795.0,1726516800000,19.85,20.1935,20.45,25.359,28.2982,36.083200000000005,34.368249999999996,33.19867,0,0,0,0,0,0,0,0,0,0,0.63221986,0,0,0
1011,2024-09-13,19.49,19.8,19.49,19.66,43840029.0,1726257600000,19.772,20.182499999999997,20.77766666666667,25.5576,28.4459,36.1977,34.389975,33.22453,0,0,0,0,0,0,0,0,0,0,0.56333461,0,0,0
1009,2024-09-12,19.43,19.54,19.04,19.36,51313538.0,1726171200000,19.767,20.195500000000003,21.126666666666665,25.7838,28.611900000000002,36.31615,34.41655,33.25597,0,0,0,0,0,0,0,0,0,0,0.5651031,0,0,0
1007,2024-09-11,19.01,19.69,18.52,19.64,68911908.0,1726084800000,19.838,20.195500000000003,21.509,26.0084,28.781399999999998,36.422399999999996,34.442775000000005,33.28965,0,0,0,0,0,0,0,0,0,0,0.58705549,0,0,0
1005,2024-09-09,19,19.54,18.95,19.07,60679874.0,1725912000000,19.887,20.199,21.899333333333335,26.226399999999998,28.9419,36.52125,34.467275,33.32193,0,0,0,0,0,0,0,0,0,0,0.57569178,0,0,0
1003,2024-09-06,19.44,19.49,18.64,18.89,89850216.0,1725652800000,20.034,20.27,22.300333333333334,26.4598,29.1275,36.61705,34.492875,33.35617,0,0,0,0,0,0,0,0,0,0,0.59615347,0,0,0
1001,2024-09-05,19.28,19.9,19.24,19.4,63175725.0,1725566400000,20.155,20.275,22.72733333333333,26.6934,29.3106,36.7169,34.517475,33.39107,0,0,0,0,0,0,0,0,0,0,0.63921261,0,0,0
999,2024-09-04,19.76,20.045,19.28,19.43,85462407.0,1725480000000,20.356,20.2965,23.179,26.9272,29.499899999999997,36.8089,34.537875,33.42449,0,0,0,0,0,0,0,0,0,0,0.65946545,0,0,0
997,2024-09-03,21.54,21.69,19.99,20.1,113575537.0,1725393600000,20.512,20.3305,23.643666666666665,27.151,29.6854,36.90135,34.5585,33.45681,0,0,0,0,0,0,0,0,0,0,0.69613607,0,0,0
995,2024-08-30,21.25,22.12,21,22.04,173746503.0,1725048000000,20.654,20.3995,24.072999999999997,27.3616,29.8715,36.994699999999995,34.575075,33.48735,0,0,0,0,0,0,0,0,0,0,0.67989408,0,0,0
993,2024-08-29,19.76,20.6,19.75,20.13,63198157.0,1724961600000,20.537,20.75,24.500666666666667,27.540399999999998,30.0484,37.07425,34.58605,33.51231,0,0,0,0,0,0,0,0,0,0,0.46977434,0,0,0
991,2024-08-28,19.98,20.105,19.51,19.61,49545054.0,1724875200000,20.593,21.2805,24.978333333333335,27.746799999999997,30.2504,37.1643,34.60125,33.542809999999996,0,0,0,0,0,0,0,0,0,0,0.3611487,0,0,0
990,2024-08-27,20.13,20.26,19.84,20.07,43406982.0,1724788800000,20.624000000000002,21.8065,25.469333333333335,27.963800000000003,30.4937,37.25475,34.616075,33.57437,0,0,0,0,0,0,0,0,0,0,0.29016737,0,0,0
988,2024-08-26,20.53,20.56,19.95,20.13,56416685.0,1724702400000,20.553,22.3445,25.949,28.1776,30.738200000000003,37.34085,34.63075,33.60555,0,0,0,0,0,0,0,0,0,0,0.22375105,0,0,0
986,2024-08-23,20.32,20.93,20.26,20.54,71295880.0,1724443200000,20.511000000000003,22.9055,26.427666666666667,28.3934,30.9786,37.4227,34.64565,33.63833,0,0,0,0,0,0,0,0,0,0,0.1696963,0,0,0
984,2024-08-22,21.39,21.4,20.04,20.1,79500848.0,1724356800000,20.506,23.433500000000002,26.859666666666666,28.6008,31.210900000000002,37.49845,34.659225,33.66927,0,0,0,0,0,0,0,0,0,0,0.07641925,0,0,0
982,2024-08-21,21.072,21.44,21.07,21.41,54470630.0,1724270400000,20.395,24.0135,27.351999999999997,28.8136,31.4298,37.57565,34.676050000000004,33.70299,0,0,0,0,0,0,0,0,0,0,0.02559433,0,0,0
980,2024-08-20,21.21,21.23,20.82,20.99,83407251.0,1724184000000,20.237000000000002,24.5905,27.771333333333335,28.9938,31.634,37.6312,34.688625,33.73279,0,0,0,0,0,0,0,0,0,0,-0.13368073,0,0,0
978,2024-08-19,20.885,21.86,20.835,21.52,64944249.0,1724097600000,20.149,25.2095,28.139,29.1896,31.849800000000002,37.6904,34.703125,33.770230000000005,0,0,0,0,0,0,0,0,0,0,-0.29472784,0,0,0
976,2024-08-16,20.53,20.895,20.4101,20.87,47323052.0,1723838400000,20.145,25.7825,28.462666666666667,29.3598,32.0588,37.75575,34.716625,33.807550000000006,0,0,0,0,0,0,0,0,0,0,-0.53785808,0,0,0
974,2024-08-15,20.32,21.06,20.23,20.69,82321620.0,1723752000000,20.963,26.482499999999998,28.802666666666667,29.5482,32.2721,37.82065,34.732325,33.84373,0,0,0,0,0,0,0,0,0,0,-0.77201098,0,0,0
972,2024-08-14,20.485,20.5,19.785,19.92,56514418.0,1723665600000,21.968,27.171,29.141000000000002,29.7514,32.4857,37.891799999999996,34.75125,33.880669999999995,0,0,0,0,0,0,0,0,0,0,-1.03231952,0,0,0
970,2024-08-12,19.87,19.97,19,19.36,54094506.0,1723492800000,22.988999999999997,27.892000000000003,29.509333333333334,29.956799999999998,32.7136,37.970549999999996,34.773275,33.919230000000006,0,0,0,0,0,0,0,0,0,0,-1.25182729,0,0,0
968,2024-08-09,20.08,20.15,19.5,19.71,75223872.0,1723233600000,24.136,28.647,29.883666666666667,30.172199999999997,32.9464,38.051950000000005,34.7966,33.96173,0,0,0,0,0,0,0,0,0,0,-1.39759763,0,0,0
966,2024-08-08,19.1,20.55,18.84,20.49,94991818.0,1723147200000,25.3,29.386000000000003,30.244666666666667,30.3924,33.1768,38.1337,34.817925,34.00343,0,0,0,0,0,0,0,0,0,0,-1.52992173,0,0,0
964,2024-08-07,19.92,20.25,18.95,18.99,96442343.0,1723060800000,26.361,30.0365,30.586333333333336,30.5842,33.4042,38.21405,34.8378,34.04289,0,0,0,0,0,0,0,0,0,0,-1.6735102,0,0,0
962,2024-08-06,20.32,20.63,19.75,19.83,106120072.0,1722974400000,27.631999999999998,30.8305,30.97233333333333,30.832800000000002,33.6667,38.29895,34.861149999999995,34.08233,0,0,0,0,0,0,0,0,0,0,-1.60119048,0,0,0
960,2024-08-05,20.2,20.385,19.2934,20.11,146570937.0,1722888000000,28.944,31.5385,31.347666666666665,31.070999999999998,33.917,38.384,34.883075,34.119910000000004,0,0,0,0,0,0,0,0,0,0,-1.43080414,0,0,0
958,2024-08-02,21.94,21.98,20.42,21.48,300503098.0,1722628800000,30.27,32.134,31.698,31.3108,34.1559,38.46785,34.905725000000004,34.15511,0,0,0,0,0,0,0,0,0,0,-1.07403871,0,0,0
956,2024-08-01,30.43,30.71,28.89,29.05,106780831.0,1722542400000,31.419999999999998,32.6215,32.003,31.5178,34.4026,38.5426,34.92555,34.18657,0,0,0,0,0,0,0,0,0,0,-0.55476721,0,0,0
954,2024-07-31,30.54,30.87,30.28,30.74,54788142.0,1722456000000,32.001999999999995,32.722500000000004,32.06733333333333,31.577399999999997,34.557199999999995,38.57765,34.9275,34.20289,0,0,0,0,0,0,0,0,0,0,-0.46534725,0,0,0
952,2024-07-30,30.845,30.91,30.005,30.13,46583694.0,1722369600000,32.374,32.7275,32.05766666666667,31.588,34.6814,38.6049,34.925825,34.21581,0,0,0,0,0,0,0,0,0,0,-0.47843077,0,0,0
950,2024-07-29,31.42,31.47,30.79,30.83,31526507.0,1722283200000,32.795,32.7695,32.068666666666665,31.606399999999997,34.8362,38.6337,34.92275,34.23153,0,0,0,0,0,0,0,0,0,0,-0.41543618,0,0,0
948,2024-07-26,31.43,31.56,31.02,31.35,35728217.0,1722024000000,33.158,32.7575,32.06633333333333,31.6,34.966100000000004,38.6592,34.9174875,34.24615,0,0,0,0,0,0,0,0,0,0,-0.35737606,0,0,0
946,2024-07-25,31.372,31.985,30.95,31.1,49210827.0,1721937600000,33.472,32.717,32.052,31.57,35.0831,38.6809,34.912462500000004,34.25743,0,0,0,0,0,0,0,0,0,0,-0.30108948,0,0,0
944,2024-07-24,32.535,32.8,31.66,31.7,56711768.0,1721851200000,33.712,32.699,32.04566666666667,31.5498,35.192,38.7027,34.9088875,34.26861,0,0,0,0,0,0,0,0,0,0,-0.17130529,0,0,0
942,2024-07-23,32.96,33.23,32.83,32.95,28576299.0,1721764800000,34.029,32.6425,32.013666666666666,31.5158,35.3023,38.72195,34.9041875,34.27789,0,0,0,0,0,0,0,0,0,0,-0.02740676,0,0,0
940,2024-07-22,33.28,33.41,32.76,33.37,44227332.0,1721678400000,34.132999999999996,32.5495,31.929333333333332,31.470399999999998,35.4027,38.7331,34.8941625,34.286809999999996,0,0,0,0,0,0,0,0,0,0,0.0641214,0,0,0
938,2024-07-19,34.565,34.58,32.85,32.98,68886542.0,1721419200000,33.998000000000005,32.412,31.843,31.422399999999996,35.4989,38.7393,34.8854125,34.294650000000004,0,0,0,0,0,0,0,0,0,0,0.15160301,0,0,0
936,2024-07-18,34.96,36.3,34.53,34.87,82044264.0,1721332800000,33.823,32.2945,31.744666666666667,31.3808,35.5989,38.74355,34.8776875,34.30425,0,0,0,0,0,0,0,0,0,0,0.30827339,0,0,0
934,2024-07-17,36.08,37.16,34.4,34.46,108509206.0,1721246400000,33.443,32.1,31.592,31.2936,35.6849,38.74065,34.864337500000005,34.311769999999996,0,0,0,0,0,0,0,0,0,0,0.33182988,0,0,0
933,2024-07-16,34.36,34.45,33.835,34.34,28060122.0,1721160000000,33.081,31.8995,31.471666666666668,31.211799999999997,35.7855,38.73925,34.8549625,34.32007,0,0,0,0,0,0,0,0,0,0,0.37047435,0,0,0
930,2024-07-15,34.7,35.225,34.31,34.46,39530936.0,1721073600000,32.744,31.7055,31.333333333333332,31.1344,35.877199999999995,38.7408,34.8449875,34.326209999999996,0,0,0,0,0,0,0,0,0,0,0.40881969,0,0,0
927,2024-07-12,33.77,35.475,33.77,34.49,61575786.0,1720814400000,32.357,31.5205,31.189,31.0724,35.9731,38.74195,34.8349125,34.33205,0,0,0,0,0,0,0,0,0,0,0.41963716,0,0,0
925,2024-07-11,35.031,35.15,33.31,33.5,54094568.0,1720728000000,31.962,31.342000000000002,31.063333333333333,31.0202,36.070100000000004,38.7512,34.8230875,34.33853,0,0,0,0,0,0,0,0,0,0,0.3947899,0,0,0
923,2024-07-10,34.44,34.97,34.13,34.87,51627549.0,1720641600000,31.686,31.2125,30.949333333333335,31.0524,36.1667,38.773649999999996,34.8081375,34.34547,0,0,0,0,0,0,0,0,0,0,0.41857962,0,0,0
921,2024-07-08,33.03,34.09,32.82,33.99,77003711.0,1720468800000,31.256,31.006,30.834333333333333,31.045,36.2583,38.7887,34.792162499999996,34.350410000000004,0,0,0,0,0,0,0,0,0,0,0.28018142,0,0,0
919,2024-07-05,31.4,32.34,31.3114,32.02,42877006.0,1720209600000,30.966,30.827499999999997,30.759333333333334,31.0508,36.3515,38.8121,34.7782125,34.359730000000006,0,0,0,0,0,0,0,0,0,0,0.12349898,0,0,0
916,2024-07-03,31.12,31.34,30.91,31.23,23839615.0,1720036800000,30.826,30.765499999999996,30.762,31.0986,36.4563,38.845549999999996,34.7686625,34.371550000000006,0,0,0,0,0,0,0,0,0,0,0.06366909,0,0,0
914,2024-07-02,30.855,31.31,30.585,31.07,31277370.0,1719950400000,30.766,30.7055,30.782,31.158,36.571799999999996,38.8837,34.7590625,34.384629999999994,0,0,0,0,0,0,0,0,0,0,0.04414732,0,0,0
912,2024-07-01,30.91,31.02,30.61,30.84,31503162.0,1719864000000,30.756999999999998,30.666500000000003,30.814,31.237399999999997,36.6885,38.9213,34.7499375,34.40085,0,0,0,0,0,0,0,0,0,0,0.02867944,0,0,0
910,2024-06-28,30.75,31.31,30.72,30.97,40414441.0,1719604800000,30.718,30.667,30.828333333333333,31.3342,36.8078,38.95715,34.7435875,34.41919,0,0,0,0,0,0,0,0,0,0,0.029026,0,0,0
908,2024-06-27,30.42,30.6582,30.285,30.59,28620373.0,1719518400000,30.667,30.628000000000004,30.831,31.44,36.924099999999996,38.9932,34.7372375,34.43971,0,0,0,0,0,0,0,0,0,0,0.02109546,0,0,0
906,2024-06-26,30.64,30.68,30.2731,30.54,29984527.0,1719432000000,30.683999999999997,30.605,30.828333333333333,31.5544,37.0518,39.02515,34.7334375,34.46559,0,0,0,0,0,0,0,0,0,0,0.03810101,0,0,0
905,2024-06-25,30.7,30.83,30.2901,30.74,26994340.0,1719345600000,30.722,30.613999999999997,30.805333333333333,31.6574,37.1772,39.056,34.7227625,34.49119,0,0,0,0,0,0,0,0,0,0,0.06487997,0,0,0
903,2024-06-24,31.14,31.42,30.53,30.57,35319814.0,1719259200000,30.738999999999997,30.581,30.783666666666665,31.7952,37.299,39.08535,34.7139375,34.51649,0,0,0,0,0,0,0,0,0,0,0.0750913,0,0,0
900,2024-06-21,30.85,31.36,30.6701,31.09,85831470.0,1719000000000,30.756,30.6235,30.764666666666667,31.9278,37.4317,39.108200000000004,34.7060375,34.54503,0,0,0,0,0,0,0,0,0,0,0.09914627,0,0,0
898,2024-06-20,30.555,31.11,30.45,30.62,42256380.0,1718913600000,30.689,30.656,30.750999999999998,32.0726,37.5573,39.1254,34.696262499999996,34.57107,0,0,0,0,0,0,0,0,0,0,0.08364429,0,0,0
896,2024-06-18,30.99,31.47,30.5,30.63,32714319.0,1718740800000,30.705000000000002,30.73,30.762666666666668,32.2198,37.7466,39.14385,34.6871375,34.59867,0,0,0,0,0,0,0,0,0,0,0.09773819,0,0,0
894,2024-06-17,30.34,31,30.18,30.98,31915165.0,1718654400000,30.645,30.79,30.771666666666665,32.3814,37.9312,39.1588,34.6757625,34.62651,0,0,0,0,0,0,0,0,0,0,0.12190326,0,0,0
892,2024-06-14,30.285,30.56,30.21,30.45,26909689.0,1718395200000,30.576,30.8425,30.756000000000004,32.5564,38.1103,39.17015,34.6633125,34.65151,0,0,0,0,0,0,0,0,0,0,0.11669694,0,0,0
890,2024-06-13,30.38,30.58,30.14,30.46,31432552.0,1718308800000,30.616000000000003,30.883499999999998,30.753333333333334,32.754,38.288000000000004,39.18085,34.6518625,34.67501,0,0,0,0,0,0,0,0,0,0,0.15182681,0,0,0
888,2024-06-12,31.455,31.48,30.3899,30.76,46401419.0,1718222400000,30.589,30.913,30.753666666666668,33.0236,38.4649,39.19845,34.6417625,34.69743,0,0,0,0,0,0,0,0,0,0,0.20082993,0,0,0
886,2024-06-11,30.77,31.03,30.53,30.92,24197191.0,1718136000000,30.526,30.9005,30.773666666666667,33.2988,38.6247,39.2091,34.6296375,34.719910000000006,0,0,0,0,0,0,0,0,0,0,0.23112636,0,0,0
884,2024-06-10,30.55,30.95,30.285,30.91,35654099.0,1718049600000,30.506,30.847,30.805666666666664,33.5638,38.7761,39.2202,34.6183875,34.74137,0,0,0,0,0,0,0,0,0,0,0.24185239,0,0,0
882,2024-06-07,30.25,30.78,30.205,30.74,31909925.0,1717790400000,30.423000000000002,30.806,30.945666666666668,33.821,38.9376,39.2294,34.604437499999996,34.76357,0,0,0,0,0,0,0,0,0,0,0.23957874,0,0,0
880,2024-06-06,30.552,30.59,30.16,30.42,33601815.0,1717704000000,30.491000000000003,30.769,31.071,34.046,39.1014,39.2386,34.5901875,34.78679,0,0,0,0,0,0,0,0,0,0,0.23872068,0,0,0
878,2024-06-05,30.269,30.835,30.01,30.78,43719364.0,1717617600000,30.623,30.782,31.199666666666666,34.2742,39.2736,39.25415,34.5771375,34.81475,0,0,0,0,0,0,0,0,0,0,0.25532373,0,0,0
876,2024-06-04,30.75,30.75,29.94,30.03,50002758.0,1717531200000,30.755000000000003,30.791500000000003,31.320666666666668,34.51,39.4405,39.2741,34.5644875,34.839349999999996,0,0,0,0,0,0,0,0,0,0,0.23700102,0,0,0
873,2024-06-03,31.03,31.065,30.05,30.29,34964612.0,1717444800000,30.935000000000002,30.835,31.459666666666667,34.7578,39.6207,39.302350000000004,34.557362499999996,34.86649,0,0,0,0,0,0,0,0,0,0,0.28832242,0,0,0
871,2024-05-31,30.22,30.96,29.94,30.85,91332470.0,1717185600000,31.109,30.845999999999997,31.618,34.996,39.8023,39.32535,34.5507375,34.891589999999994,0,0,0,0,0,0,0,0,0,0,0.33422191,0,0,0
869,2024-05-30,30.21,30.5,30.06,30.19,32491499.0,1717099200000,31.151,30.822000000000003,31.779,35.22,39.9627,39.3445,34.5428625,34.91555,0,0,0,0,0,0,0,0,0,0,0.33355932,0,0,0
868,2024-05-29,30.465,30.67,30.105,30.13,34398729.0,1717012800000,31.237000000000002,30.836000000000002,31.981333333333332,35.4704,40.1295,39.36495,34.5348125,34.94319,0,0,0,0,0,0,0,0,0,0,0.38619518,0,0,0
867,2024-05-24,30.29,31.02,30.1301,30.72,40744597.0,1716580800000,31.275,30.8975,32.187333333333335,35.7206,40.2987,39.3894,34.5239125,34.96907,0,0,0,0,0,0,0,0,0,0,0.45508294,0,0,0
866,2024-05-23,31.445,31.57,29.87,30.08,57992678.0,1716494400000,31.188,30.9555,32.353,35.9612,40.4695,39.411950000000004,34.513062500000004,34.996230000000004,0,0,0,0,0,0,0,0,0,0,0.4902375,0,0,0
865,2024-05-22,31.91,32.066,31.095,31.42,34870891.0,1716408000000,31.189,31.207,32.60466666666667,36.2242,40.6712,39.435900000000004,34.5056875,35.02527,0,0,0,0,0,0,0,0,0,0,0.60409466,0,0,0
864,2024-05-21,31.98,32.24,31.62,31.74,42741159.0,1716321600000,31.047000000000004,31.361,32.797333333333334,36.5006,40.861999999999995,39.45075,34.4943625,35.055510000000005,0,0,0,0,0,0,0,0,0,0,0.63278575,0,0,0
863,2024-05-20,31.85,32.42,31.76,32.1,30575192.0,1716235200000,30.941000000000003,31.488,33.017,36.763000000000005,41.0246,39.47105,34.4824375,35.08215,0,0,0,0,0,0,0,0,0,0,0.62930158,0,0,0
862,2024-05-17,32.06,32.11,31.59,31.83,41065762.0,1715976000000,30.827999999999996,31.603499999999997,33.213,37.001,41.1744,39.4894,34.4709875,35.107870000000005,0,0,0,0,0,0,0,0,0,0,0.59040918,0,0,0
860,2024-05-16,31.63,32.26,31.52,32.03,47289544.0,1715889600000,30.735000000000003,31.722,33.44233333333333,37.2874,41.3137,39.5144,34.4615875,35.131389999999996,0,0,0,0,0,0,0,0,0,0,0.54207878,0,0,0
859,2024-05-15,31.38,31.4,30.81,31.27,36132899.0,1715803200000,30.583,31.872500000000002,33.699,37.537,41.46,39.527,34.4526875,35.161010000000005,0,0,0,0,0,0,0,0,0,0,0.43619781,0,0,0
858,2024-05-14,30.62,31.11,30.61,31.05,47427477.0,1715716800000,30.493000000000002,32.093,34.001,37.7748,41.6042,39.54245,34.446912499999996,35.18891000000001,0,0,0,0,0,0,0,0,0,0,0.34700493,0,0,0
857,2024-05-13,30.03,31.13,30,30.51,46062645.0,1715630400000,30.435000000000002,32.353500000000004,34.43066666666667,38.066,41.7553,39.5577,34.442887500000005,35.21785,0,0,0,0,0,0,0,0,0,0,0.23971894,0,0,0
853,2024-05-10,30.33,30.455,29.84,29.85,39461855.0,1715371200000,30.52,32.6435,34.897666666666666,38.3322,41.902,39.573299999999996,34.4397125,35.250949999999996,0,0,0,0,0,0,0,0,0,0,0.15840413,0,0,0
850,2024-05-09,29.93,30.385,29.805,30.09,43584621.0,1715284800000,30.723000000000003,32.935500000000005,35.375,38.596199999999996,42.0492,39.59415,34.4371875,35.284330000000004,0,0,0,0,0,0,0,0,0,0,0.12296533,0,0,0
847,2024-05-08,30,30.15,29.73,30,60620460.0,1715198400000,31.225,33.3125,35.831,38.8342,42.1887,39.610549999999996,34.4349125,35.31915,0,0,0,0,0,0,0,0,0,0,0.07326199,0,0,0
846,2024-05-07,31.09,31.45,30.61,30.68,42040018.0,1715112000000,31.675,33.6725,36.23066666666667,39.0888,42.3341,39.63285,34.4331375,35.35537,0,0,0,0,0,0,0,0,0,0,0.04695303,0,0,0
845,2024-05-06,31.115,31.2,30.73,30.97,35772123.0,1715025600000,32.035000000000004,34.055,36.602333333333334,39.335,42.4543,39.65195,34.4353375,35.38987,0,0,0,0,0,0,0,0,0,0,-0.03695721,0,0,0
844,2024-05-03,30.98,31.055,30.7,30.9,36090042.0,1714766400000,32.379,34.4055,36.989000000000004,39.5754,42.5661,39.66895,34.4365625,35.42121,0,0,0,0,0,0,0,0,0,0,-0.1437969,0,0,0
843,2024-05-02,30.59,30.67,30.19,30.51,49024621.0,1714680000000,32.709,34.796,37.373000000000005,39.817,42.669799999999995,39.6802,34.4361875,35.45075,0,0,0,0,0,0,0,0,0,0,-0.24164838,0,0,0
841,2024-05-01,30.17,31.035,30.02,30.37,57748774.0,1714593600000,33.162,35.257,37.76266666666667,40.0762,42.7839,39.696999999999996,34.4365375,35.48375,0,0,0,0,0,0,0,0,0,0,-0.29657619,0,0,0
840,2024-04-30,31.04,31.175,30.42,30.47,70336059.0,1714507200000,33.693,35.755,38.152,40.3592,42.9037,39.71505,34.4365125,35.51601,0,0,0,0,0,0,0,0,0,0,-0.30933814,0,0,0
839,2024-04-29,31.86,31.91,31.07,31.36,58422629.0,1714420800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27063618,0,0,0
