id,date,open,high,low,close,volume,vol_fiat,sma10,sma20,sma30,sma50,sma100,sma200,sma400,sma500,sma1000,ema10,ema20,ema30,ema50,ema100,ema200,ema400,ema500,ema1000,macd1,macd2,macd3,macd4,Daily_Return,7Day_MA,27Day_MA,Volume_Category
962,2024-08-06,20.32,20.63,19.75,19.83,1.06120072E8,1722974400000,27.631999999999998,30.8305,30.97233333333333,30.832800000000002,33.6667,38.29895,34.861149999999995,34.08233,0.0,0,0,0,0,0,0,0,0,0,-1.60119048,0,0,0,-0.024114173228346553,26.689999999999998,30.995000000000005,High
1181,2025-02-24,24.55,24.8,23.62,24.27,8.9185932E7,1740430800000,22.585,21.527,20.964333333333332,21.1148,21.8345,25.853,32.70825,32.02696,39.623949999999994,0,0,0,0,0,0,0,0,0,0.6086672,0,0,0,-0.011405295315682327,23.363750000000003,21.028928571428573,High
727,2023-12-01,44.36,44.36,42.86,43.74,4.3928371E7,1701464400000,44.150999999999996,41.6275,39.466,37.9378,36.526399999999995,33.3291,33.6690875,36.87567,0.0,0,0,0,0,0,0,0,0,0,0.07957709,0,0,0,-0.013976555455365136,44.12,39.82892857142857,High
1237,2025-04-22,19.055,19.735,19.04,19.51,8.3365634E7,1745352000000,19.659,21.693,21.91433333333333,21.667399999999997,21.854200000000002,24.1626,31.8448,31.62116,38.588575,0,0,0,0,0,0,0,0,0,-0.32385042,0,0,0,0.02387824717921815,19.64625,21.772857142857145,High
705,2023-10-31,35.66,36.57,35.62,36.5,4.1185207E7,1698782400000,34.775,35.528000000000006,35.28966666666667,35.6506,34.7997,31.920650000000002,34.0568375,37.29955,0.0,0,0,0,0,0,0,0,0,0,0.12838222,0,0,0,0.023555804823331562,34.555,34.555,High
966,2024-08-08,19.1,20.55,18.84,20.49,9.4991818E7,1723147200000,25.3,29.386000000000003,30.244666666666667,30.3924,33.1768,38.1337,34.817925,34.00343,0.0,0,0,0,0,0,0,0,0,0,-1.52992173,0,0,0,0.07277486910994749,23.8525,30.22178571428572,High
859,2024-05-15,31.38,31.4,30.81,31.27,3.6132899E7,1715803200000,30.583,31.872500000000002,33.699,37.537,41.46,39.527,34.4526875,35.161010000000005,0.0,0,0,0,0,0,0,0,0,0,0.43619781,0,0,0,-0.0035054174633524357,30.552500000000002,33.30464285714286,High
903,2024-06-24,31.14,31.42,30.53,30.57,3.5319814E7,1719259200000,30.738999999999997,30.581,30.783666666666665,31.7952,37.299,39.08535,34.7139375,34.51649,0.0,0,0,0,0,0,0,0,0,0,0.0750913,0,0,0,-0.018304431599229298,30.695,30.841785714285717,High
701,2023-10-25,34.18,34.45,32.55,32.83,4.4658462E7,1698264000000,35.293,35.609500000000004,35.644,35.4856,34.583600000000004,31.74605,34.1798875,37.44463,0.0,0,0,0,0,0,0,0,0,0,-0.25736174,0,0,0,-0.03949678174370981,34.0475,34.0475,High
