id,date,open,high,low,close,volume,vol_fiat,sma10,sma20,sma30,sma50,sma100,sma200,sma400,sma500,sma1000,ema10,ema20,ema30,ema50,ema100,ema200,ema400,ema500,ema1000,macd1,macd2,macd3,macd4,Daily_Return,7Day_MA,Volume_Category
831,2024-04-18,35.42,35.66,34.77,35.04,4.1881109E7,1713470400000,36.882999999999996,39.705,40.99766666666667,41.985600000000005,43.7712,39.6957,34.4265125,35.75097,0.0,0,0,0,0,0,0,0,0,0,-0.43760936,0,0,0,-0.010728402032749931,36.5175,High
787,2024-02-29,42.37,43.15,42.3551,43.05,4.887512E7,1709240400000,43.227999999999994,43.186,44.26166666666666,45.4718,42.35229999999999,38.00735,34.0661625,36.186769999999996,0.0,0,0,0,0,0,0,0,0,0,0.16331153,0,0,0,0.016049091338210992,43.09,High
737,2023-12-15,45.94,47.27,45.67,46.16,8.4583405E7,1702674000000,43.488,43.8195,42.24766666666667,39.623200000000004,37.4807,34.072849999999995,33.5850875,36.756029999999996,0.0,0,0,0,0,0,0,0,0,0,-0.13819382,0,0,0,0.0047888550282977555,43.82625,High
1263,2025-05-19,21.18,21.56,21.05,21.38,6.4279077E7,1747684800000,21.122999999999998,20.624000000000002,20.733333333333334,21.8964,21.4533,23.364250000000002,31.292225,31.45882,37.939885000000004,0,0,0,0,0,0,0,0,0,0.2820511,0,0,0,0.009442870632672299,21.377499999999998,High
742,2023-12-22,47.25,48.1557,47.2,48.0,3.0078727E7,1703278800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.02069852,0,0,0,0.015873015873015872,46.137499999999996,High
1215,2025-03-28,23.35,23.58,22.56,22.71,5.8365257E7,1743192000000,23.731,23.398,22.551666666666666,21.636999999999997,22.2082,24.78955,32.259375,31.82316,39.065144999999994,0,0,0,0,0,0,0,0,0,-0.18799368,0,0,0,-0.027408993576017154,24.0725,High
792,2024-03-07,45.55,46.4199,45.18,46.15,5.0378153E7,1709845200000,43.7,43.636,43.667,45.3478,42.779799999999994,38.3585,34.1549125,36.15179,0.0,0,0,0,0,0,0,0,0,0,0.47639938,0,0,0,0.01317233809001101,43.8775,High
1042,2024-10-04,22.7,22.91,22.3,22.59,4.9395509E7,1728072000000,23.012999999999998,21.644,21.147666666666666,22.294,26.904899999999998,34.619499999999995,34.138875,32.92749,0.0,0,0,0,0,0,0,0,0,0,0.04208956,0,0,0,-0.004845814977973544,23.095000000000002,High
857,2024-05-13,30.03,31.13,30.0,30.51,4.6062645E7,1715630400000,30.435000000000002,32.353500000000004,34.43066666666667,38.066,41.7553,39.5577,34.442887500000005,35.21785,0.0,0,0,0,0,0,0,0,0,0,0.23971894,0,0,0,0.015984015984015998,30.43875,High
759,2024-01-19,47.0,48.76,46.44,48.15,5.5979796E7,1705698000000,47.363,47.4645,46.139,44.334399999999995,40.0737,36.168350000000004,33.7717625,36.620870000000004,0.0,0,0,0,0,0,0,0,0,0,-0.2498231,0,0,0,0.024468085106382948,47.286249999999995,High
1217,2025-03-31,22.38,22.745,21.75,22.71,6.5832019E7,1743451200000,23.934,23.2475,22.641666666666666,21.687199999999997,22.196199999999997,24.750749999999996,32.2329,31.81268,39.029855000000005,0,0,0,0,0,0,0,0,0,-0.24247334,0,0,0,0.01474530831099204,23.700000000000003,High
1102,2024-12-05,22.04,22.19,20.66,20.8,1.66990766E8,1733432400000,23.692,24.019,23.593,23.121799999999997,24.452800000000003,30.68845,33.79435,32.68035,0.0,0,0,0,0,0,0,0,0,0,-0.35812148,0,0,0,-0.05626134301270411,23.58875,High
1151,2025-01-24,21.36,21.41,20.75,20.83,6.4364884E7,1737752400000,20.351999999999997,20.166999999999998,20.471999999999998,21.9168,21.6652,27.534699999999997,33.057525,32.20328,0.0,0,0,0,0,0,0,0,0,0,0.4193538,0,0,0,-0.024812734082397057,20.471249999999998,High
912,2024-07-01,30.91,31.02,30.61,30.84,3.1503162E7,1719864000000,30.756999999999998,30.666500000000003,30.814,31.237399999999997,36.6885,38.9213,34.7499375,34.40085,0.0,0,0,0,0,0,0,0,0,0,0.02867944,0,0,0,-0.002264639275315441,30.745,High
997,2024-09-03,21.54,21.69,19.99,20.1,1.13575537E8,1725393600000,20.512,20.3305,23.643666666666665,27.151,29.6854,36.90135,34.5585,33.45681,0.0,0,0,0,0,0,0,0,0,0,0.69613607,0,0,0,-0.06685236768802218,20.34,High
1063,2024-10-25,22.42,23.3399,22.41,22.68,6.600823E7,1729886400000,22.827,22.936500000000002,22.296333333333333,21.457399999999996,25.924899999999997,33.197199999999995,34.0124,32.79543,0.0,0,0,0,0,0,0,0,0,0,-0.24013746,0,0,0,0.011596788581623461,22.69875,High
753,2024-01-12,47.6,47.67,46.61,47.12,2.7587902E7,1705093200000,47.759,47.0615,45.79233333333333,43.517799999999994,39.5212,35.794200000000004,33.7200625,36.65939,0.0,0,0,0,0,0,0,0,0,0,-0.2308381,0,0,0,-0.010084033613445462,47.442499999999995,High
1081,2024-11-14,25.12,25.61,24.9346,25.03,4.7936738E7,1731618000000,24.009,23.418,23.294,22.156999999999996,25.275199999999998,32.02565,33.9602,32.74975,0.0,0,0,0,0,0,0,0,0,0,0.16025224,0,0,0,-0.0035828025477706946,24.28375,High
1251,2025-05-06,19.92,20.12,19.77,19.94,5.1330772E7,1746561600000,20.192,20.2425,21.40533333333333,21.628,21.6858,23.7302,31.547575000000002,31.5382,38.258815000000006,0,0,0,0,0,0,0,0,0,0.142305,0,0,0,0.0010040160642570066,20.446250000000003,High
829,2024-04-17,36.1,36.1297,35.37,35.68,4.0351193E7,1713384000000,37.352,40.063,41.31333333333334,42.1396,43.868199999999995,39.68835,34.423787499999996,35.78375,0.0,0,0,0,0,0,0,0,0,0,-0.45807698,0,0,0,-0.011634349030470961,36.885000000000005,High
751,2024-01-10,48.24,48.3,46.94,47.47,3.1480186E7,1704920400000,48.132999999999996,46.685500000000005,45.568333333333335,42.9838,39.2347,35.588699999999996,33.7000375,36.67443,0.0,0,0,0,0,0,0,0,0,0,-0.15859581,0,0,0,-0.01596185737976789,47.853750000000005,High
1247,2025-05-02,20.26,20.78,20.21,20.62,6.3298512E7,1746216000000,20.125,20.5385,21.421,21.6148,21.7419,23.8334,31.622675,31.5583,38.342725,0,0,0,0,0,0,0,0,0,0.10969692,0,0,0,0.017769002961500465,20.21375,High
952,2024-07-30,30.845,30.91,30.005,30.13,4.6583694E7,1722369600000,32.374,32.7275,32.05766666666667,31.588,34.6814,38.6049,34.925825,34.21581,0.0,0,0,0,0,0,0,0,0,0,-0.47843077,0,0,0,-0.02318041822013292,31.801249999999996,High
782,2024-02-22,44.68,44.68,42.53,42.98,6.2809318E7,1708635600000,43.571999999999996,43.6505,44.98166666666667,45.5568,41.9797,37.677350000000004,33.9935875,36.245650000000005,0.0,0,0,0,0,0,0,0,0,0,0.15630105,0,0,0,-0.038048343777976786,43.738749999999996,High
844,2024-05-03,30.98,31.055,30.7,30.9,3.6090042E7,1714766400000,32.379,34.4055,36.989000000000004,39.5754,42.5661,39.66895,34.4365625,35.42121,0.0,0,0,0,0,0,0,0,0,0,-0.1437969,0,0,0,-0.0025823111684958634,31.8875,High
1177,2025-02-19,25.98,26.33,25.46,25.72,1.50611083E8,1739998800000,21.43,20.9785,20.647,21.0766,21.7526,26.0015,32.7498,32.03152,39.6753,0,0,0,0,0,0,0,0,0,0.7260964,0,0,0,-0.010007698229407296,21.936249999999998,High
1225,2025-04-08,20.06,20.39,17.665,18.13,1.63982681E8,1744142400000,22.105,22.3755,22.701,21.6586,22.0835,24.534650000000003,32.0933,31.739099999999997,38.875575,0,0,0,0,0,0,0,0,0,-0.6902853,0,0,0,-0.09621136590229311,21.571250000000003,High
1003,2024-09-06,19.44,19.49,18.64,18.89,8.9850216E7,1725652800000,20.034,20.27,22.300333333333334,26.4598,29.1275,36.61705,34.492875,33.35617,0.0,0,0,0,0,0,0,0,0,0,0.59615347,0,0,0,-0.028292181069958882,19.958750000000002,High
1181,2025-02-24,24.55,24.8,23.62,24.27,8.9185932E7,1740430800000,22.585,21.527,20.964333333333332,21.1148,21.8345,25.853,32.70825,32.02696,39.623949999999994,0,0,0,0,0,0,0,0,0,0.6086672,0,0,0,-0.011405295315682327,23.363750000000003,High
797,2024-03-14,43.23,43.35,42.51,42.75,3.8100016E7,1710446400000,44.333,43.7805,43.568333333333335,44.8768,43.1575,38.7194,34.215562500000004,36.13461,0.0,0,0,0,0,0,0,0,0,0,0.07467398,0,0,0,-0.011103400416377444,44.237500000000004,High
866,2024-05-23,31.445,31.57,29.87,30.08,5.7992678E7,1716494400000,31.188,30.9555,32.353,35.9612,40.4695,39.411950000000004,34.513062500000004,34.996230000000004,0.0,0,0,0,0,0,0,0,0,0,0.4902375,0,0,0,-0.043409127047225375,31.439999999999998,High
923,2024-07-10,34.44,34.97,34.13,34.87,5.1627549E7,1720641600000,31.686,31.2125,30.949333333333335,31.0524,36.1667,38.773649999999996,34.8081375,34.34547,0.0,0,0,0,0,0,0,0,0,0,0.41857962,0,0,0,0.012485481997677112,31.9475,High
699,2023-10-23,34.6,35.19,33.39,33.85,5.3924661E7,1698091200000,35.882,35.6605,35.98233333333334,35.5462,34.494499999999995,31.6775,34.2513375,37.52429,0.0,0,0,0,0,0,0,0,0,0,-0.1609627,0,0,0,-0.02167630057803468,34.385000000000005,High
793,2024-03-08,46.44,46.6277,44.0,44.0,5.4916599E7,1709931600000,43.801,43.711,43.482,45.2862,42.851000000000006,38.42465,34.1706375,36.14465,0.0,0,0,0,0,0,0,0,0,0,0.39520258,0,0,0,-0.05254091300602924,44.036249999999995,High
